                3210 1 1 | 46 | 0014 | ff | 1 | 0
                3220 0 0 | 46 | 0014 | ff | 1 | 0
                3230 1 0 | 46 | 0014 | ff | 1 | 0
                3240 0 0 | 46 | 0014 | ff | 1 | 0
                3245 0 1 | 46 | 0014 | ff | 1 | 0
                3250 1 1 | 46 | 0014 | ff | 0 | 0
                3260 0 0 | 46 | 0014 | ff | 0 | 0
                3270 1 0 | 46 | 0015 | ff | 1 | 0
                3280 0 0 | 46 | 0015 | ff | 1 | 0
                3285 0 1 | 46 | 0015 | ff | 1 | 0
                3290 1 1 | 46 | 0015 | ff | 1 | 0
                3300 0 0 | 46 | 0015 | ff | 1 | 0
                3310 1 0 | 46 | 0015 | ff | 1 | 0
                3320 0 0 | 46 | 0015 | ff | 1 | 0
                3325 0 1 | 46 | 0015 | ff | 1 | 0
                3330 1 1 | 46 | 0015 | ff | 0 | 0
                3340 0 0 | 46 | 0015 | ff | 0 | 0
                3350 1 0 | 46 | 0016 | ff | 1 | 0
                3360 0 0 | 46 | 0016 | ff | 1 | 0
                3365 0 1 | 46 | 0016 | ff | 1 | 0
                3370 1 1 | 46 | 0016 | ff | 1 | 0
                3380 0 0 | 46 | 0016 | ff | 1 | 0
                3390 1 0 | 46 | 0016 | ff | 1 | 0
                3400 0 0 | 46 | 0016 | ff | 1 | 0
                3405 0 1 | 46 | 0016 | ff | 1 | 0
                3410 1 1 | 46 | 0016 | ff | 0 | 0
                3420 0 0 | 46 | 0016 | ff | 0 | 0
                3430 1 0 | 46 | 0017 | ff | 1 | 0
                3440 0 0 | 46 | 0017 | ff | 1 | 0
                3445 0 1 | 46 | 0017 | ff | 1 | 0
                3450 1 1 | 46 | 0017 | ff | 1 | 0
                3460 0 0 | 46 | 0017 | ff | 1 | 0
                3470 1 0 | 46 | 0017 | ff | 1 | 0
                3480 0 0 | 46 | 0017 | ff | 1 | 0
                3485 0 1 | 46 | 0017 | ff | 1 | 0
                3490 1 1 | 46 | 0017 | ff | 0 | 0
                3500 0 0 | 46 | 0017 | ff | 0 | 0
                3510 1 0 | 46 | 0018 | ff | 1 | 0
                3520 0 0 | 46 | 0018 | ff | 1 | 0
                3525 0 1 | 46 | 0018 | ff | 1 | 0
                3530 1 1 | 46 | 0018 | ff | 1 | 0
                3540 0 0 | 46 | 0018 | ff | 1 | 0
                3550 1 0 | 46 | 0018 | ff | 1 | 0
                3560 0 0 | 46 | 0018 | ff | 1 | 0
                3565 0 1 | 46 | 0018 | ff | 1 | 0
                3570 1 1 | 46 | 0018 | ff | 0 | 0
                3580 0 0 | 46 | 0018 | ff | 0 | 0
                3590 1 0 | 46 | 0019 | ff | 1 | 0
                3600 0 0 | 46 | 0019 | ff | 1 | 0
                3605 0 1 | 46 | 0019 | ff | 1 | 0
                3610 1 1 | 46 | 0019 | ff | 1 | 0
                3620 0 0 | 46 | 0019 | ff | 1 | 0
                3630 1 0 | 46 | 0019 | ff | 1 | 0
                3640 0 0 | 46 | 0019 | ff | 1 | 0
                3645 0 1 | 46 | 0019 | ff | 1 | 0
                3650 1 1 | 46 | 0019 | ff | 0 | 0
                3660 0 0 | 46 | 0019 | ff | 0 | 0
                3670 1 0 | 46 | 001a | ff | 1 | 0
                3680 0 0 | 46 | 001a | ff | 1 | 0
                3685 0 1 | 46 | 001a | ff | 1 | 0
                3690 1 1 | 46 | 001a | ff | 1 | 0
                3700 0 0 | 46 | 001a | ff | 1 | 0
                3710 1 0 | 46 | 001a | ff | 1 | 0
                3720 0 0 | 46 | 001a | ff | 1 | 0
                3725 0 1 | 46 | 001a | ff | 1 | 0
                3730 1 1 | 46 | 001a | ff | 0 | 0
                3740 0 0 | 46 | 001a | ff | 0 | 0
                3750 1 0 | 46 | 001b | ff | 1 | 0
                3760 0 0 | 46 | 001b | ff | 1 | 0
                3765 0 1 | 46 | 001b | ff | 1 | 0
                3770 1 1 | 46 | 001b | ff | 1 | 0
                3780 0 0 | 46 | 001b | ff | 1 | 0
                3790 1 0 | 46 | 001b | ff | 1 | 0
                3800 0 0 | 46 | 001b | ff | 1 | 0
                3805 0 1 | 46 | 001b | ff | 1 | 0
                3810 1 1 | 46 | 001b | ff | 0 | 0
                3820 0 0 | 46 | 001b | ff | 0 | 0
                3830 1 0 | 46 | 001c | ff | 1 | 0
                3840 0 0 | 46 | 001c | ff | 1 | 0
                3845 0 1 | 46 | 001c | ff | 1 | 0
                3850 1 1 | 46 | 001c | ff | 1 | 0
                3860 0 0 | 46 | 001c | ff | 1 | 0
                3870 1 0 | 46 | 001c | ff | 1 | 0
                3880 0 0 | 46 | 001c | ff | 1 | 0
                3885 0 1 | 46 | 001c | ff | 1 | 0
                3890 1 1 | 46 | 001c | ff | 0 | 0
                3900 0 0 | 46 | 001c | ff | 0 | 0
                3910 1 0 | 46 | 001d | ff | 1 | 0
                3920 0 0 | 46 | 001d | ff | 1 | 0
                3925 0 1 | 46 | 001d | ff | 1 | 0
                3930 1 1 | 46 | 001d | ff | 1 | 0
                3940 0 0 | 46 | 001d | ff | 1 | 0
                3950 1 0 | 46 | 001d | ff | 1 | 0
                3960 0 0 | 46 | 001d | ff | 1 | 0
                3965 0 1 | 46 | 001d | ff | 1 | 0
